source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
5937146156231203072,251.58997660680922,-50.63863518231249,13.398257319108815,0.017849503,750.62354,-49.35844067323052,-84.67277009494555,0.9518871,13.470652,14.585335,12.419784,2.1655512,12.315269,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3730.103,4.7313,-0.2001,75.0936,0.5611,0.3855,0.2241
5937150343732266240,251.41861371149386,-50.568383922784385,18.395337998280908,0.16133815,114.01729,-20.821239369836658,-76.53943156160437,6.1004176,14.576204,16.034027,13.356538,2.6774893,-29.955275,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5937154643067504512,250.63769352342914,-51.83570545712104,25.8932028451182,0.020900017,1238.9082,-58.46042596499814,-430.60414864152074,1.1933479,13.436164,14.93393,12.241962,2.691968,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5937183024214130304,250.18507947208107,-51.477673785228106,19.588654431566606,0.025484076,768.66254,11.454067954459212,131.33292721367764,0.78245753,6.22464,6.3795276,5.939466,0.44006157,45.4255,"VARIABLE",0,true,true,false,true,false,true,true,7051.192,3.9899,-1.0638,51.1223,3.0E-4,3.0E-4,1.0E-4
5937118324840557056,251.77882557076904,-51.10952227697643,15.93176044663437,0.05388309,295.67273,-2.9146377379868627,-15.861815480108813,0.9938084,16.20053,17.969446,14.933993,3.0354528,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
5937186975584794112,250.7629100535151,-51.606571251985955,10.368954647575999,0.04001187,259.14697,5.946151060742354,-40.65596429190273,1.0600623,15.446747,16.958754,14.244241,2.7145128,7.1170692,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3411.0413,4.8738,-0.0795,98.4488,0.8245,0.5312,0.3416
5937187009944533120,250.77290213984702,-51.59898526057091,10.326265936660176,0.020964341,492.56332,6.066630513795433,-40.46666568311353,1.033412,13.695807,14.8268175,12.635778,2.191039,7.0510607,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3796.808,4.6871,0.1199,94.9264,0.6215,0.4263,0.2503
2263127639607593472,295.68121945345376,70.43496646325707,10.50037348382855,0.022325873,470.32306,54.99058892782826,124.80841108932603,1.1173793,15.0891075,16.403217,13.961798,2.4414196,14.95659,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3538.8953,4.8831,-0.3862,95.2342,0.7376,0.4908,0.2982
2270003813528879616,317.39525377167513,67.90857647877061,11.136129400323746,0.017836653,624.3396,21.850731877650464,-27.36952236247886,1.1337408,14.756236,16.031088,13.637453,2.3936348,-40.08965,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3564.809,4.8634,-0.3227,89.9709,0.6855,0.4583,0.2774
2266317803873109504,280.0091553953033,72.68256819499739,52.779684029335364,0.09431244,559.6259,-46.12927000536024,181.57962344230882,1.1318331,15.557036,17.867779,13.472009,4.39577,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2266321136770056832,279.7406005268009,72.83133250691661,11.024659359604769,0.014407324,765.21216,59.34113088167453,14.588749094906138,1.6495752,13.241188,14.109254,12.263527,1.845727,14.920183,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4084.1719,4.696,-0.5171,90.7273,0.6561,0.4727,0.256
2270836070814554752,319.01737836756104,69.90140038061087,27.0378994270448,0.015988238,1691.1119,129.5499927639384,148.5546636331305,1.2049152,12.391069,13.747365,11.242684,2.5046806,-54.21642,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
2268282596794262784,286.76959056360687,75.02810378228699,14.22251668367948,0.044907268,316.7086,18.461291363138113,87.34553156304256,1.115314,16.554562,18.54306,15.236565,3.3064957,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2266330791856546048,279.8077655840593,73.09328293169997,15.470781381326889,0.020391114,758.70215,38.282169799345766,119.02073825157179,1.2136068,14.807687,16.31511,13.614798,2.7003117,-64.32559,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5912880999676800896,264.0889957006893,-59.031573519529736,13.567685971172589,0.042506143,319.1935,6.161012172600241,-191.69013496414098,1.0059493,15.774292,17.275513,14.582062,2.693451,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2268294485264338688,286.0695819742293,75.11227338959291,10.990073180611915,0.03995885,275.0348,50.15022513361966,78.82771602949246,0.912399,15.300124,16.802355,14.107331,2.6950235,-21.930635,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3438.291,4.8753,-0.1294,93.2788,0.8893,0.5756,0.3661
2263166706630078848,295.13035167754015,70.28624696426813,17.357227526090668,0.010188437,1703.6204,-39.44501754584161,-41.167846043823765,1.0913686,10.476051,11.063625,9.755102,1.3085232,1.0910306,"VARIABLE",0,true,true,true,true,false,true,true,4607.393,4.6139,0.202,57.5073,0.0853,0.0656,0.0343
2270851433915065472,319.42824915286343,70.26953658325506,15.476371541636164,0.019166686,807.4621,124.34466971845517,-174.72182584533118,1.0732113,14.654261,15.9309635,13.530472,2.4004917,6.614667,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2264606615889234944,285.7749049292963,73.08968610492431,13.956594502853049,0.010604813,1316.0623,29.913222947111862,89.3884411608013,1.1107091,12.1617565,13.055846,11.230086,1.8257599,-51.463833,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4160.7593,4.638,0.1776,71.259,0.6028,0.4352,0.2361
2264607685336665856,288.76790527799955,72.48266340683854,10.724423905849248,0.04396934,243.90686,-37.29493683590034,2.086871608264792,1.0472693,16.836054,18.612417,15.585463,3.0269547,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3267.542,5.0413,-0.3771,95.893,1.056,0.6607,0.4354
2270865448390102400,318.97271004549947,70.29578078926369,16.05686255652588,0.015446334,1039.5258,32.01661054947262,71.67307850240569,1.1373439,9.368875,9.766539,8.795651,0.9708872,-21.477211,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5467.7925,4.5376,0.0732,62.2971,0.1726,0.1416,0.0752
2263196118566214784,294.307921952028,70.7407868110574,18.837466616353865,0.010690792,1762.0271,-64.76902898492459,-150.53221937951315,0.8618582,9.717158,10.162128,9.104878,1.05725,-19.873955,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5119.0503,4.6328,-0.1783,52.9427,0.102,0.0822,0.0437
2268329119880159232,286.4760134385147,75.42990897394426,20.05153670528019,0.023487747,853.702,19.60051186124249,57.40391100885044,1.0829853,15.329096,17.141623,14.058798,3.0828247,27.411207,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2266374188206065536,278.8141731045323,73.02871021246075,16.193281736406423,0.026345357,614.6541,-39.733221746658785,127.711512578607,1.1455978,15.367723,17.047256,14.13087,2.9163866,9.259812,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2263200031279672960,296.5654031871001,70.2369848222223,12.48464048088486,0.05417597,230.44609,32.63875314137233,-32.11701295733161,5.947016,12.41181,13.311148,11.463879,1.847269,8.458251,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,3997.314,4.5401,-0.2082,82.8416,0.4418,0.3159,0.1734
2268341317587066624,284.7761688317473,75.13998682976182,12.2693766956748,0.009672026,1268.5426,-9.406609695547196,164.85863432094624,1.0209376,12.098296,12.870391,11.241886,1.6285048,-20.335499,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2263217627762764160,295.9731132194013,70.42347056545911,11.683016920966365,0.010249449,1139.8678,1.3078554241989302,69.58022271099838,0.85294855,10.736196,11.2385845,10.083246,1.1553383,-10.075415,"VARIABLE",0,true,true,false,true,false,true,true,4942.0435,4.5793,0.2441,85.2315,0.1137,0.0899,0.0471
2263218143158091904,296.0846750714199,70.47654107419189,11.163277990756058,0.013417944,831.9664,28.736872365997286,84.09377798544207,1.1213944,12.887754,13.8166275,11.93621,1.8804178,-9.795232,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,4088.055,4.6722,0.1294,90.2146,0.5956,0.4262,0.2336
2263229584951108096,296.1490976075834,70.724332451743,11.080890100502343,0.030551378,362.6969,-19.86174969784508,-41.28305103022605,1.0557092,15.933278,17.539646,14.711301,2.8283453,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3345.671,4.964,-0.2348,91.5246,0.9046,0.5763,0.3739
2270888989108707584,317.07823907851815,70.07736116260699,12.304543269787498,0.02130334,577.58746,-22.996259999895457,10.155202778488581,1.0536358,14.950413,16.341228,13.794496,2.546733,-11.579595,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3480.323,4.8844,-0.3135,82.0349,0.7664,0.5035,0.3127
2268372099615724288,285.63663592006975,75.41851051257491,23.857068308325488,0.013329766,1789.759,203.46574200043705,-21.400684390900214,1.1353968,12.086019,13.111851,11.080335,2.031516,-19.939575,"VARIABLE",0,true,true,true,true,false,true,true,3422.9568,4.147,-1.1686,42.0069,5.0E-4,3.0E-4,2.0E-4
2266425006259243904,278.20880251122,73.5227377618591,10.9572422580009,0.010045906,1090.7173,-16.989508040480192,-10.171862755244653,1.1373806,12.085051,12.821585,11.252175,1.5694094,-14.873406,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5912721020734479104,264.6719992123995,-59.707843538318336,39.21616879556312,0.020349372,1927.1439,125.07444899203692,-240.86584846032503,1.2226113,13.449776,15.184303,12.190533,2.9937706,-6.270104,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
2264719526285270272,287.2480923055348,73.38040517321164,12.575477652491742,0.030356247,414.26324,-9.79711021236292,74.69809418402917,1.0110738,16.059313,17.749668,14.808723,2.9409447,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2270063324595608832,316.77563465111,68.09911353147382,16.234581522246273,0.015210698,1067.3134,-10.041454795689466,37.12428114273866,1.3500946,12.916981,13.996764,11.8841915,2.1125727,-12.2089405,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
2264725264361594368,287.7662846051385,73.52780263131484,10.345196193611079,0.014388267,719.00226,24.80053228427364,46.9941061701901,1.562627,10.727187,11.268188,10.035846,1.2323427,,"NOT_AVAILABLE",2,true,true,false,false,false,true,true,4636.8193,4.3698,-0.2991,96.6423,0.0407,0.0317,0.0168
2266473659648524544,276.73413756432655,71.4143066338065,12.746551982804165,0.012940888,984.9828,88.4547628084763,77.61977429735201,1.2746654,13.216114,14.51862,12.087182,2.4314375,23.198957,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3530.4832,4.4046,-0.3747,78.4288,0.631,0.4191,0.2597
2266490873877571712,275.86252441394157,71.58175981889626,10.967317984068133,0.013096148,837.44604,-43.14558259462142,85.82935578705454,0.95790994,11.136648,11.656573,10.460255,1.1963186,-24.816994,"VARIABLE",0,true,true,false,true,false,true,true,4726.0034,4.5641,-0.0658,90.9606,0.0134,0.0105,0.0055
2270926368207367552,318.19862452922325,70.5422083708649,13.871693521726618,0.011161348,1242.8333,-133.18508324651523,-188.45144400621376,1.1127949,13.022152,14.190215,11.947785,2.2424297,-47.40444,"VARIABLE",0,true,true,false,true,false,true,true,3680.9844,4.6021,-0.0883,72.2964,0.5457,0.3712,0.2204
2268450856432514688,283.3130406262561,75.17848969011756,13.347969644972572,0.010597658,1259.5208,-60.213064608821796,23.447908029530677,0.86708534,11.3446665,11.975629,10.5838995,1.3917294,-15.648156,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4498.827,4.6472,0.1404,74.8241,0.1524,0.1158,0.0608
2266513894902202368,274.78350142991945,71.51802279055177,18.923784450486263,0.018924946,999.9386,-59.84358503674375,37.642941431514586,0.9173535,6.5836883,6.7945976,6.2197194,0.5748782,-43.617508,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6516.164,4.0624,-0.6089,52.819,1.0E-4,1.0E-4,1.0E-4
5912405667052344832,262.1645820947205,-60.77449996313948,12.108513879092017,0.09878662,122.57241,-4.052308635629509,-43.2342980686487,0.96855205,17.419605,19.568375,16.061872,3.5065022,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2268467486545969792,281.5923729853624,75.4342684117677,11.414959195075532,0.10583031,107.86096,-17.060890277856693,70.39111388271144,1.3544033,5.356526,5.3712173,5.302628,0.06858921,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,9571.6875,3.9345,0.2145,91.658,0.141,0.1353,0.0719
2270937019726692736,318.1288060608274,70.72770008249019,11.755655123421784,0.0543304,216.37343,-3.332758256467976,-60.59919834752182,0.9295137,17.105743,17.150784,17.019203,0.13158035,,"NOT_AVAILABLE",0,true,false,false,false,false,false,false,,,,,,,
2270940872314294784,312.1071039172599,68.03337589014181,12.743672636431965,0.013353552,954.32837,39.8988900206343,108.45129936819424,0.81258696,6.8932137,7.0776978,6.560743,0.5169549,-2.769153,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6709.5303,3.9094,-0.5064,78.4326,0.004,0.0035,0.0019
2264812916054053248,292.30608561249204,73.32388440818879,14.52451379448928,0.032977197,440.44113,-49.88378681756537,-219.94677633822792,1.0119768,16.064459,17.772507,14.831756,2.940751,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2264812916054053760,292.3145968548167,73.32110985805505,14.46746100657051,0.03102281,466.34915,-50.21783032810273,-220.06323249559335,1.0706092,15.877542,17.52304,14.664351,2.8586893,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2270942040545383040,311.93163546194876,68.06660085411018,13.678573925365736,0.014231794,961.1279,93.66377702100039,17.399191733716023,1.0822468,14.181912,15.361278,13.106451,2.2548265,20.037432,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3373.876,4.1816,-1.4018,73.3391,0.3003,0.202,0.1178
2268491504001786624,280.3621065633456,75.30012597394436,10.671336944789461,0.09397778,113.5517,18.42614281956247,82.02170473370663,4.5519476,7.454851,7.609023,7.1676383,0.4413848,-7.4473453,"NOT_AVAILABLE",2,true,true,false,false,false,true,true,7032.1533,4.0128,-0.6817,96.5102,0.0088,0.0079,0.0043
2266558459483020160,274.95020388147793,72.13394811809302,10.306770419110656,0.031159172,330.77805,12.149097129880131,24.531162727537136,1.0217216,16.053762,17.713127,14.819225,2.8939018,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3324.4985,4.9439,-0.1449,98.213,0.9394,0.5942,0.3903
2266573371609441152,273.965541910505,72.18826400333296,10.81099856389561,0.018952183,570.4355,-8.412777555999972,36.75389668971963,1.1159769,14.79047,16.286335,13.596983,2.689352,-18.31919,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3393.622,4.6138,-0.3534,92.489,0.7846,0.5065,0.3262
2264833527600634880,291.000787788354,73.15778691006929,13.256125961424333,0.07325718,180.95326,-47.56994689068874,-66.95220445323429,0.97210395,17.708134,20.039474,16.33089,3.7085838,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
2264839952875245696,290.1739793873127,73.19598181504033,32.79126492570182,0.014059139,2332.3806,6.845414434574941,-82.21641008112022,1.2738779,13.830205,15.5120535,12.57577,2.936283,-32.63069,"NOT_AVAILABLE",0,false,false,true,false,false,false,true,,,,,,,
2264839957167921024,290.17397780753925,73.19509791591854,32.7823367751916,0.014032902,2336.1052,7.79961098598535,-74.07608082606315,1.4139313,13.598235,15.221605,12.361995,2.8596106,-34.93979,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,3170.2317,4.977,-0.0301,30.3811,1.0E-4,0.0,0.0
2263349088120533888,293.55751202309733,70.3562227143448,16.1300293897325,0.014750904,1093.4943,214.53275015302708,-56.77631553697882,1.0973707,14.260321,15.474263,13.172108,2.3021555,-63.076046,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2270110569236141824,313.7287683549389,67.58605837606714,35.009988501242496,0.015709672,2228.5627,160.23741077674325,117.03592337514509,1.0224628,11.172559,12.3100605,10.111014,2.1990461,-13.082595,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3502.8145,4.5412,-0.4016,28.6328,0.0404,0.0273,0.0161
2268529368434835328,280.5044012266907,75.8280754351586,19.832034492544267,0.017520515,1131.9321,-57.53067251063048,-230.7032594243834,1.0895534,14.60008,16.224924,13.373167,2.851757,-39.60462,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2268529707735944192,280.5664991676198,75.83350827370884,19.82997867233521,0.027185855,729.4226,-56.649723362413226,-230.6464594581543,1.0906646,15.784467,17.687475,14.4891815,3.1982937,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3043.2568,5.0784,-0.2215,50.6462,6.0E-4,3.0E-4,3.0E-4
2266605665466276096,276.04444305805174,72.16804730214686,11.515772368742649,0.010967361,1050.004,28.357742029719113,86.14208770678161,1.0734781,11.810795,12.496,11.013785,1.4822149,-8.009012,"VARIABLE",0,true,true,false,true,false,true,true,4498.173,4.673,0.4669,87.0879,0.2936,0.2211,0.1159
2263368226494912384,292.704877976028,70.65190778857034,13.686485965006781,0.0140157845,976.5051,42.5274187622669,70.18152580055188,1.1241301,14.057887,15.243157,12.9776325,2.2655249,-26.022833,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3557.5562,4.6111,-0.8687,73.3747,0.5611,0.3802,0.2239
5912733424600401024,264.6679401027179,-59.33847889950597,12.980165146183761,0.016601441,781.86975,-96.30688647567649,-294.5496575439606,1.3253751,12.11451,12.911461,11.237911,1.6735497,9.497289,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4276.784,4.6685,0.1032,77.9927,0.3511,0.2571,0.1379
2264896650736187136,293.08742502624517,73.41265675447954,17.028768772932075,0.013276004,1282.6727,23.63237736369591,-281.00171144661743,1.1059878,14.173157,15.671016,12.980646,2.6903696,-39.286163,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2264896650736187520,293.0964764256677,73.41652907316477,17.041784274398534,0.014325713,1189.5941,23.915415497246443,-280.06687421480615,1.311019,12.84885,14.0617,11.756292,2.3054075,-38.32193,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
2264898158268823552,293.7071899905159,73.41550637772964,11.696278583179964,0.011529547,1014.46124,-22.74863729058051,-20.792937434354744,0.91368973,11.223354,11.794095,10.510602,1.283493,-32.197884,"VARIABLE",0,true,true,false,true,false,true,true,4766.217,4.6314,0.1099,84.8013,0.138,0.1068,0.0559
2266644393188403200,275.8400850809277,72.54203882672991,14.235727102287823,0.026256287,542.18353,-134.33116366442286,-104.11974744494044,1.367833,14.951716,16.622257,13.7107,2.9115572,-14.352094,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2266644736785786240,275.78917251901913,72.58068538026478,13.231961112736444,0.09211922,143.63953,-15.465592688984259,-79.89716556433194,0.9903673,17.621033,19.811764,16.239744,3.5720196,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2266647348125903744,275.8221922002758,72.70089492540686,14.69776390697987,0.013041965,1126.9594,-92.74769948372074,478.5622828313381,1.2121009,13.321909,14.407656,12.282856,2.1247997,16.216908,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,3693.983,4.749,-0.303,68.2777,0.4083,0.2808,0.1639
2266664287476890240,274.9008316802583,72.48922468737977,13.968618464645196,0.014931813,935.49384,-84.62961663665718,15.232310551570235,1.3195754,13.6635275,14.887505,12.56434,2.323165,-40.64504,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3574.8628,4.753,-0.0601,71.8778,0.4228,0.2834,0.1736
2263424164148923136,291.88169587134536,70.85329339717117,14.57326460293284,0.017349202,839.9962,-12.852342992014652,-20.747073105359885,1.1253005,14.630201,16.041744,13.466241,2.5755033,-28.646816,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2266680161675988992,273.94967158285147,72.6032780104628,10.844853432673768,0.015419958,703.2998,19.573139101787476,85.26848874283002,1.2001733,14.025388,15.200397,12.950635,2.2497616,28.904232,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3689.2952,4.753,-0.0311,92.1681,0.5977,0.4065,0.2405
2268625300824248448,281.03772326102313,75.99161089193062,25.075175639629318,0.011316589,2215.789,-122.21050795789945,152.0890898938584,1.1916624,10.201514,10.948538,9.367898,1.5806398,-56.826855,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2268625330887866496,281.050654621574,75.99674537564582,25.10177821730948,0.018230274,1376.9282,-122.09117680707807,152.45879170668243,1.5911772,12.813531,14.196813,11.65507,2.5417423,-57.472622,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
2268636673897630592,280.24453325120805,75.96729271728802,41.078648457108045,0.042372115,969.47363,-21.806689288520655,174.60494898772814,1.6017857,15.293551,17.665167,13.905867,3.7593002,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2266711429037937792,274.81384401308037,72.8655499322419,11.26386357822021,0.06701327,168.08408,-40.501228083872455,64.89051986688105,1.0126042,17.230255,19.226175,15.917868,3.3083076,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2264954237657842176,293.46506845753794,74.09970534112992,12.404080034225018,0.012065057,1028.0996,-34.77658839929588,-50.425329325915335,0.9923425,9.590854,9.916266,9.094684,0.8215828,-55.441624,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5852.4253,4.5392,-0.2451,80.4312,0.1342,0.1131,0.0608
2263472508300948096,291.9793977274715,71.30567484221423,10.293965309247966,0.02254552,456.58585,27.490473201931124,81.51765234395674,1.024265,15.24703,16.48076,14.144036,2.3367243,31.48305,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3580.0554,4.9359,-0.5713,97.0965,0.7104,0.4782,0.2836
2268683300062734336,280.5358069939662,76.65715825287188,10.331807091315437,0.05469748,188.89,-46.502905851616596,42.027496023387286,1.0300337,16.786829,18.667871,15.490092,3.1777792,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3219.0564,4.979,-0.1083,101.2715,1.1818,0.7261,0.4943
2264972517038593920,291.9294234813127,73.82807108846377,14.870717411446684,0.015106111,984.41736,29.37242319245415,56.82312492212456,1.17696,14.128312,15.487666,12.983353,2.5043135,-9.32181,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
2265011274823590016,292.2749702305773,74.3630821772347,20.62413033590292,0.010883966,1894.9094,19.61735835913319,-92.61177731450802,1.2081674,13.371085,14.680175,12.244216,2.4359589,-1.0965148,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
2266803341336278656,271.13412747565246,72.4193685097609,10.490754857331494,0.013667727,767.5567,-25.95605559821205,34.037265945606556,0.9270214,11.129493,11.57401,10.307655,1.2663546,-20.778917,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4661.165,4.4433,-0.5239,95.082,0.1368,0.1068,0.057
5912921509809469952,264.63558210376993,-58.54437752779151,61.15217381456208,0.030556614,2001.2745,19.89491006395653,-333.45398315626517,1.3370116,11.32797,12.7912,10.135111,2.6560888,-0.060744945,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
2263520474495370112,294.6675747790314,71.51267116481613,10.97583855388,0.021556942,509.15564,11.530778786241969,36.67529772708669,1.0642834,15.262005,16.751276,14.0716915,2.6795845,1.4629521,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3404.1907,4.7855,-0.3558,91.4243,0.8099,0.5241,0.3339
2268743086007264256,277.01001669495685,74.5565579365662,12.905821034363552,0.013636339,946.4286,18.533439766314643,-17.97414848388424,1.19079,13.947754,15.259139,12.815133,2.444006,-2.896349,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3512.0955,4.6102,-0.4583,77.7451,0.6553,0.4352,0.2676
2263523635591283456,294.474236748063,71.54307306903134,19.768218136442382,0.010913135,1811.4153,62.264980767011295,48.71282114166432,0.8069036,8.976486,9.4000435,8.389169,1.0108747,-18.073376,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5172.401,4.4997,0.1739,50.4206,0.0013,0.001,5.0E-4
2265029652987965184,289.45653523168903,73.1974286191217,13.557361700885798,0.1108902,122.25933,40.19762649695556,-6.663546419833251,1.0050436,18.181257,20.77779,16.773033,4.004757,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
2263524322786034688,294.26773032414,71.5711320623048,11.68038141398297,0.009718796,1201.8341,-29.688767676844552,99.73200609613787,0.92985594,9.824303,10.188868,9.2911825,0.89768505,6.6521974,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5480.017,4.4701,-0.1869,85.5143,0.0488,0.0403,0.0215
2263524322786035072,294.2719338066783,71.57308468592312,11.736963112799154,0.03907956,300.33508,-30.727527687191877,101.31789022084655,1.0964129,16.324038,17.73025,15.058533,2.6717167,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3259.8826,5.0008,-0.4368,87.1297,0.5141,0.3258,0.2145
2263526521809325440,294.73082498079395,71.56554778646534,21.12583720765918,0.13855127,152.47668,107.05381823240198,-140.57783735194155,10.033565,14.382356,16.107178,13.126981,2.980197,-54.433975,"NOT_AVAILABLE",1,true,true,false,false,false,false,true,,,,,,,
2266836429765612800,271.5754743762674,72.82224514426346,30.644745898978247,0.011953491,2563.665,11.11232372753812,236.4223132620258,1.0491014,10.629256,11.557706,9.682137,1.8755693,-9.764167,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4001.3713,4.6645,0.1157,32.64,0.3053,0.2179,0.1211
2266846222291014912,270.43216508732144,72.74497885111597,10.444679768606164,0.016208224,644.4062,-38.42354806115019,-115.81247021471664,1.0726734,14.441911,15.7619095,13.310177,2.4517326,-73.50756,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3543.244,4.7091,-0.1897,95.8173,0.6653,0.4416,0.2724
2268768542277889024,276.1723139367416,74.53963627766146,11.60822155262862,0.06671907,173.98657,-44.36006586944057,239.72799258768944,1.2024246,17.377338,19.188393,15.989717,3.198676,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
2268779472970273792,275.1693249622773,74.63057580559911,11.01572319713548,0.046879757,234.97824,1.5913582915642754,82.36000480936382,2.047002,15.448618,17.148401,14.197315,2.951086,-53.359337,"NOT_AVAILABLE",1,true,false,false,false,false,false,true,,,,,,,
2265062505194000640,288.5547648141032,73.73862731061962,10.257858212458833,0.022492986,456.047,7.548427766330301,-50.9409942626163,1.1186621,14.97085,16.410786,13.795757,2.6150284,-12.832063,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3411.8315,4.6256,-0.4635,97.6104,0.7416,0.4823,0.3062
2265063501626402944,288.3686161013857,73.76399692262649,14.031382270547079,0.0119915735,1170.1035,18.702089846357037,159.81294432996512,1.1614757,12.70558,13.736892,11.6965065,2.0403852,-38.017033,"VARIABLE",0,true,true,false,true,false,true,true,3886.668,4.6542,0.0627,71.5134,0.5266,0.3681,0.209
2266875840385387392,273.0155859708988,72.88319317851773,12.188274510358518,0.03741715,325.7403,-12.988243080026418,-14.409263192403166,1.1116265,16.088888,17.785645,14.840959,2.944686,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
